scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.5,0.1,1,3.00015561728395106666
scenario-01,1.7,0.06,3,3.00109186419753146172
scenario-01,1.6,0.09,2,3.00190153086419765061
scenario-01,1.5,0.13,2,3.00230048148148156666
scenario-01,1.8,0.04,2,3.00291935802469160123
scenario-01,1.6,0.07,1,3.00327225925925970370
scenario-01,1.7,0.05,1,3.00421612345679057037
scenario-01,1.4,0.19,2,3.00447165432098769012
scenario-01,1.4,0.15,1,3.00795261728395106296
scenario-01,1.5,0.14,2,3.00816490123456796172
scenario-01,1.7,0.06,2,3.00874611111111128271
scenario-01,1.6,0.1,3,3.00942776543209941111
scenario-01,1.5,0.16,3,3.01167033333333398765
scenario-01,1.5,0.11,1,3.01491914814814858641
scenario-01,1.4,0.2,2,3.01634877777777780123
scenario-01,2.0,0.02,2,3.01822139506172878148
scenario-01,1.7,0.07,3,3.01899691358024753086
scenario-01,2.0,0.02,3,3.02033474074074129876
scenario-01,1.3,0.2,1,3.02051212345679050864
scenario-01,1.6,0.11,3,3.02124996296296361234
scenario-01,1.9,0.03,2,3.02208409876543242098
scenario-01,1.8,0.04,3,3.02234017283950675185
scenario-01,1.5,0.15,2,3.02294929629629634938
scenario-01,1.9,0.03,1,3.02393202469135855185
scenario-01,1.5,0.17,3,3.02641407407407471851
scenario-01,1.4,0.16,1,3.02862804938271645925
scenario-01,1.7,0.07,2,3.02943430864197545555
scenario-01,1.6,0.08,1,3.02995409876543252716
scenario-01,1.6,0.12,3,3.03024380246913645061
scenario-01,1.6,0.1,2,3.03123391358024702469
scenario-01,1.9,0.03,3,3.03341549382716108271
scenario-01,1.5,0.12,1,3.03544713580246956913
scenario-01,1.8,0.04,1,3.03624029629629678148
scenario-01,1.7,0.08,3,3.03672149382716111111
scenario-01,1.5,0.16,2,3.03774492592592596296
scenario-01,1.5,0.18,3,3.03824817283950681358
scenario-01,1.7,0.06,1,3.03963658024691399629
scenario-01,1.6,0.11,2,3.04017843209876552839
scenario-01,1.8,0.05,2,3.04127717283950635679
scenario-01,1.6,0.13,3,3.04207781481481546049
scenario-01,2.0,0.03,1,3.04635595061728445185
scenario-01,1.5,0.17,2,3.04668946913580249259
scenario-01,1.5,0.19,3,3.04717858024691422098
scenario-01,1.5,0.13,1,3.04724090123456833333
scenario-01,1.6,0.09,1,3.04774544444444486049
scenario-01,1.7,0.09,3,3.05156656790123518518
scenario-01,1.6,0.12,2,3.05208270370370378765
scenario-01,1.4,0.17,1,3.05213128395061768641
scenario-01,1.8,0.06,2,3.05308809876543225679
scenario-01,1.8,0.05,3,3.05484074074074132962
scenario-01,1.7,0.08,2,3.05606691358024704444
scenario-01,1.5,0.14,1,3.05626782716049425432
scenario-01,2.0,0.03,2,3.05640992592592625432
scenario-01,1.6,0.14,3,3.05683345679012409135
scenario-01,1.4,0.18,1,3.05812592592592631111
scenario-01,1.7,0.07,1,3.06067622222222264320
scenario-01,1.6,0.13,2,3.06095898765432105185
scenario-01,1.5,0.18,2,3.06150107407407408271
scenario-01,1.5,0.2,3,3.06191759259259322962
scenario-01,1.8,0.05,1,3.06296719753086462469
scenario-01,1.8,0.06,3,3.06373767901234626296
scenario-01,1.6,0.1,1,3.06540795061728436172
scenario-01,1.6,0.15,3,3.06575913580246976666
scenario-01,2.0,0.03,3,3.06758491358024748518
scenario-01,1.8,0.07,2,3.06826332098765444938
scenario-01,1.7,0.1,3,3.06928388888888951234
scenario-01,1.5,0.19,2,3.07041846913580247037
scenario-01,1.8,0.06,1,3.07208109876543251728
scenario-01,1.9,0.04,2,3.07250361728395086049
scenario-01,1.6,0.14,2,3.07298549382716053580
scenario-01,1.4,0.19,1,3.07302998765432136913
scenario-01,1.5,0.15,1,3.07409838271604980864
scenario-01,1.9,0.04,1,3.07438093827160541111
scenario-01,1.7,0.08,1,3.07541800000000041234
scenario-01,1.8,0.07,3,3.07584290123456849506
scenario-01,1.7,0.09,2,3.07674092592592602592
scenario-01,1.7,0.1,2,3.07689055555555564567
scenario-01,1.6,0.11,1,3.07733801234567943086
scenario-01,1.6,0.16,3,3.07753123456790186419
scenario-01,1.7,0.11,3,3.07820230864197593333
scenario-01,1.9,0.05,2,3.07868228395061748024
scenario-01,1.9,0.04,3,3.08052795061728453580
scenario-01,1.9,0.05,1,3.08064102469135847283
scenario-01,1.9,0.05,3,3.08080759259259316419
scenario-01,1.6,0.15,2,3.08185061728395064567
scenario-01,1.8,0.08,2,3.08304325925925934938
scenario-01,1.8,0.08,3,3.08470514814814873580
scenario-01,1.4,0.2,1,3.08500939506172877283
scenario-01,1.5,0.2,2,3.08513198765432095185
scenario-01,1.6,0.17,3,3.08640567901234630493
scenario-01,1.7,0.12,3,3.08707211111111173086
scenario-01,1.5,0.16,1,3.08875318518518559876
scenario-01,1.7,0.11,2,3.08878346913580255061
scenario-01,1.6,0.12,1,3.08921875308642016543
scenario-01,1.7,0.09,1,3.09027006172839546790
scenario-01,2.0,0.04,1,3.09100924691358073580
scenario-01,1.6,0.18,3,3.09526319753086481604
scenario-01,1.7,0.13,3,3.09599508641975370123
scenario-01,1.6,0.16,2,3.09652574074074074567
scenario-01,1.5,0.17,1,3.09764381481481521481
scenario-01,2.0,0.04,2,3.09792504938271629506
scenario-01,1.8,0.07,1,3.09864145679012385802
scenario-01,1.8,0.09,3,3.09951291358024751358
scenario-01,1.7,0.12,2,3.10067366666666672345
scenario-01,1.6,0.13,1,3.10114166666666707901
scenario-01,1.7,0.14,3,3.10190059259259320864
scenario-01,2.0,0.04,3,3.10316085185185241111
scenario-01,1.8,0.09,2,3.10362207407407413703
scenario-01,1.9,0.06,3,3.10463118518518575308
scenario-01,1.7,0.1,1,3.10527276543209916172
scenario-01,1.6,0.17,2,3.10547038271604937283
scenario-01,1.9,0.06,2,3.10566177777777790123
scenario-01,1.6,0.19,3,3.10704264197530925925
scenario-01,1.8,0.1,3,3.10843133333333392839
scenario-01,1.7,0.13,2,3.10952297530864202222
scenario-01,1.6,0.14,1,3.11288904938271645555
scenario-01,1.6,0.18,2,3.11441502469135800370
scenario-01,1.7,0.14,2,3.11556024691358027160
scenario-01,1.6,0.2,3,3.11597304938271666790
scenario-01,1.8,0.08,1,3.11641104938271643209
scenario-01,1.7,0.15,3,3.11659271604938332469
scenario-01,1.5,0.18,1,3.11831919753086457777
scenario-01,1.8,0.1,2,3.11851313580246917901
scenario-01,1.9,0.06,1,3.11918053086419795061
scenario-01,1.8,0.11,3,3.12025567901234626790
scenario-01,2.0,0.05,3,3.12098688888888944197
scenario-01,1.9,0.07,3,3.12223797530864255555
scenario-01,1.6,0.19,2,3.12326423456790119753
scenario-01,2.0,0.05,1,3.12362222222222267530
scenario-01,1.8,0.11,2,3.12460901234567904567
scenario-01,1.6,0.15,1,3.12468283950617324197
scenario-01,1.7,0.16,3,3.12550185185185245555
scenario-01,1.7,0.11,1,3.12564982716049421358
scenario-01,1.9,0.07,2,3.12615360493827170987
scenario-01,1.5,0.19,1,3.12730397530864234320
scenario-01,2.0,0.05,2,3.12752983950617300370
scenario-01,1.8,0.12,3,3.12914371604938330123
scenario-01,1.7,0.15,2,3.13033062962962962716
scenario-01,1.6,0.2,2,3.13223585185185179753
scenario-01,1.9,0.08,3,3.13420637037037094567
scenario-01,1.8,0.09,1,3.13434024691358062098
scenario-01,1.7,0.17,3,3.13440625925925985555
scenario-01,1.7,0.12,1,3.13470723456790162098
scenario-01,1.8,0.13,3,3.13513848148148206296
scenario-01,1.9,0.08,2,3.13528241975308648641
scenario-01,2.0,0.06,3,3.13878849382716104320
scenario-01,1.5,0.2,1,3.13908604938271640123
scenario-01,1.8,0.12,2,3.13935222222222224074
scenario-01,1.6,0.16,1,3.13942908641975348271
scenario-01,1.9,0.09,3,3.14027988888888945679
