scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.1,0.2,1,.59820420987654319753
scenario-01,1.7,0.17,3,.59837576543209874666
scenario-01,1.1,0.18,1,.59848964197530862716
scenario-01,1.5,0.18,2,.59865561728395057827
scenario-01,1.3,0.16,1,.59869769135802467777
scenario-01,1.4,0.18,2,.59880091358024688148
scenario-01,1.3,0.2,2,.59885398765432095061
scenario-01,1.4,0.19,3,.59892092592592593209
scenario-01,2.0,0.19,3,.59940191358024687728
scenario-01,2.0,0.2,3,.59954996296296292456
scenario-01,1.6,0.16,1,.59966798765432097308
scenario-01,1.4,0.2,3,.59985630864197531234
scenario-01,1.3,0.18,1,.60028258024691356296
scenario-01,1.4,0.19,2,.60063618518518514814
scenario-01,1.4,0.17,1,.60078023456790122407
scenario-01,2.0,0.19,2,.60086940740740733308
scenario-01,2.0,0.13,1,.60092969135802466666
scenario-01,1.9,0.14,1,.60106379012345676061
scenario-01,1.3,0.19,1,.60123048148148146419
scenario-01,1.9,0.19,2,.60158355555555548370
scenario-01,1.4,0.2,2,.60163239506172835555
scenario-01,1.5,0.19,3,.60175159259259259382
scenario-01,1.6,0.16,2,.60191534567901230123
scenario-01,1.7,0.16,1,.60294899999999998049
scenario-01,1.8,0.19,3,.60302359259259256283
scenario-01,1.3,0.2,1,.60306979012345677160
scenario-01,1.5,0.2,3,.60313267901234567654
scenario-01,1.5,0.19,2,.60345054320987650000
scenario-01,1.9,0.19,3,.60350529629629627049
scenario-01,2.0,0.2,2,.60398617283950609382
scenario-01,1.9,0.2,3,.60403430864197527827
scenario-01,1.4,0.18,1,.60426388888888887530
scenario-01,1.5,0.18,1,.60459917283950616222
scenario-01,1.7,0.18,3,.60478475308641973345
scenario-01,1.5,0.2,2,.60484018518518513827
scenario-01,1.4,0.19,1,.60526828395061726790
scenario-01,1.4,0.2,1,.60627267901234566049
scenario-01,1.8,0.19,2,.60693439506172832641
scenario-01,1.8,0.15,1,.60739255555555554012
scenario-01,1.9,0.2,2,.60805337037037029432
scenario-01,1.7,0.17,2,.60813522222222216617
scenario-01,1.5,0.19,1,.60845023456790122345
scenario-01,2.0,0.14,1,.60880129629629627283
scenario-01,1.5,0.2,1,.60939813580246912222
scenario-01,1.8,0.2,3,.60944186419753083234
scenario-01,1.6,0.17,3,.61036964197530863703
scenario-01,1.9,0.15,1,.61096895061728392358
scenario-01,1.6,0.17,2,.61118788888888884197
scenario-01,1.6,0.18,3,.61130502469135801851
scenario-01,1.6,0.19,3,.61135364197530863333
scenario-01,1.7,0.19,3,.61164872839506170666
scenario-01,1.6,0.18,2,.61213175308641970370
scenario-01,1.6,0.17,1,.61249811111111109358
scenario-01,1.6,0.19,2,.61262991358024685925
scenario-01,1.6,0.2,3,.61274401234567900123
scenario-01,1.8,0.2,2,.61335190123456782888
scenario-01,1.6,0.2,2,.61401948148148142345
scenario-01,1.8,0.16,1,.61435986419753084629
scenario-01,1.7,0.18,2,.61455265432098759580
scenario-01,1.7,0.2,3,.61510270370370367827
scenario-01,2.0,0.15,1,.61572499999999997530
scenario-01,1.7,0.17,1,.61622482716049380654
scenario-01,1.6,0.18,1,.61685137037037034987
scenario-01,1.9,0.16,1,.61841665432098762654
scenario-01,1.7,0.19,2,.61845613580246907407
scenario-01,1.7,0.2,2,.61902429629629622839
scenario-01,1.7,0.18,1,.62013238271604936024
scenario-01,1.6,0.19,1,.62031322222222219876
scenario-01,1.6,0.2,1,.62120462962962960617
scenario-01,2.0,0.16,1,.62309440740740738086
scenario-01,1.7,0.19,1,.62448564197530861654
scenario-01,1.8,0.17,1,.62463243209876541419
scenario-01,1.7,0.2,1,.62794749382716046666
scenario-01,1.9,0.17,1,.62868922222222219691
scenario-01,1.8,0.18,1,.63205833333333331234
scenario-01,2.0,0.17,1,.63331048148148145493
scenario-01,1.8,0.19,1,.63596588888888886604
scenario-01,1.9,0.18,1,.63857258024691355185
scenario-01,1.9,0.19,1,.63907477777777774938
scenario-01,1.8,0.2,1,.63948423456790120987
scenario-01,1.9,0.2,1,.64253662962962960061
scenario-01,2.0,0.18,1,.64274813580246910987
scenario-01,2.0,0.19,1,.64911314814814812407
scenario-01,2.0,0.2,1,.65514544444444441975
