scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.0,0.16,1,.04912734567901234590
scenario-01,1.3,0.05,2,.04914730864197530797
scenario-01,1.1,0.06,1,.04916792592592592530
scenario-01,1.3,0.03,2,.04918224691358024749
scenario-01,1.2,0.04,1,.04918406172839506166
scenario-01,1.0,0.17,1,.04935144444444444474
scenario-01,1.1,0.07,1,.04935692592592592587
scenario-01,1.0,0.18,1,.04945724691358024720
scenario-01,1.4,0.03,3,.04949385185185185211
scenario-01,1.2,0.2,2,.04952632098765431876
scenario-01,1.0,0.19,1,.04959395061728395091
scenario-01,1.0,0.2,1,.04969975308641975333
scenario-01,1.3,0.04,2,.04976114814814814855
scenario-01,1.1,0.08,1,.04992185185185185209
scenario-01,1.3,0.08,2,.05004638271604938206
scenario-01,1.3,0.02,1,.05027518518518518402
scenario-01,1.3,0.09,2,.05054097530864197501
scenario-01,1.1,0.09,1,.05056667901234567939
scenario-01,1.3,0.11,2,.05057156790123456807
scenario-01,1.2,0.05,1,.05061348148148148138
scenario-01,1.4,0.04,3,.05080716049382716123
scenario-01,1.3,0.1,2,.05106444444444444437
scenario-01,1.3,0.12,2,.05116572839506172858
scenario-01,1.1,0.1,1,.05132612345679012392
scenario-01,1.4,0.02,3,.05149296296296296419
scenario-01,1.4,0.05,3,.05155209876543209937
scenario-01,1.2,0.06,1,.05155565432098765441
scenario-01,1.3,0.03,1,.05163081481481481427
scenario-01,1.2,0.07,1,.05182876543209876532
scenario-01,1.2,0.08,1,.05194309876543209877
scenario-01,1.4,0.07,3,.05195197530864197660
scenario-01,1.3,0.14,2,.05199304938271604869
scenario-01,1.3,0.13,2,.05203660493827160464
scenario-01,1.1,0.11,1,.05208361728395061761
scenario-01,1.3,0.04,1,.05211414814814814750
scenario-01,1.4,0.06,3,.05215666666666666743
scenario-01,1.4,0.09,3,.05222308641975308782
scenario-01,1.1,0.12,1,.05229751851851851876
scenario-01,1.4,0.1,3,.05234049382716049514
scenario-01,1.4,0.08,3,.05234679012345679144
scenario-01,1.2,0.09,1,.05240585185185185162
scenario-01,1.4,0.11,3,.05240666666666666820
scenario-01,1.1,0.13,1,.05253024691358024713
scenario-01,1.3,0.15,2,.05255344444444444320
scenario-01,1.4,0.12,3,.05255716049382716170
scenario-01,1.4,0.03,2,.05259795061728395072
scenario-01,1.4,0.13,3,.05266283950617284101
scenario-01,1.1,0.14,1,.05268807407407407429
scenario-01,1.3,0.16,2,.05269153086419752962
scenario-01,1.3,0.05,1,.05269565432098765417
scenario-01,1.4,0.14,3,.05276691358024691506
scenario-01,1.3,0.17,2,.05282088888888888740
scenario-01,1.3,0.19,2,.05296295061728394839
scenario-01,1.3,0.18,2,.05297130864197530679
scenario-01,1.4,0.01,2,.05317283950617283960
scenario-01,1.4,0.15,3,.05338790123456790272
scenario-01,1.3,0.2,2,.05338917283950617024
scenario-01,1.1,0.15,1,.05342914814814814834
scenario-01,1.1,0.16,1,.05366718518518518513
scenario-01,1.2,0.1,1,.05369372839506172782
