scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.4,0.13,1,5.46612402469135974320
scenario-01,1.4,0.13,2,5.46612646913580439506
scenario-01,1.4,0.13,3,5.46619222222222380246
scenario-01,1.8,0.02,1,5.47200653086419941975
scenario-01,1.8,0.02,2,5.47200682716049578395
scenario-01,1.8,0.02,3,5.47201618518518705555
scenario-01,1.9,0.01,1,5.47504345679012537037
scenario-01,1.9,0.01,2,5.47504349382716241975
scenario-01,1.9,0.01,3,5.47504351851852043209
scenario-01,1.5,0.09,1,5.47504412345679186913
scenario-01,1.5,0.09,2,5.47504586419753286419
scenario-01,1.5,0.09,3,5.47510198765432262469
scenario-01,1.4,0.14,1,5.48367749382716221234
scenario-01,1.4,0.14,2,5.48368012345679208641
scenario-01,1.6,0.06,1,5.48375353086419935679
scenario-01,1.6,0.06,2,5.48375453086419951851
scenario-01,1.4,0.14,3,5.48376432098765589506
scenario-01,1.6,0.06,3,5.48379183950617460000
scenario-01,1.5,0.1,1,5.49535276543210052222
scenario-01,1.5,0.1,2,5.49535469135802671604
scenario-01,1.5,0.1,3,5.49542925925926089012
scenario-01,1.7,0.04,1,5.49829281481481669753
scenario-01,1.7,0.04,2,5.49829344444444644444
scenario-01,1.7,0.04,3,5.49832134567901417283
scenario-01,1.4,0.15,1,5.50102648148148321234
scenario-01,1.4,0.15,2,5.50102914814815011728
scenario-01,1.4,0.15,3,5.50111337037037195061
scenario-01,1.6,0.07,1,5.50419854320987836172
scenario-01,1.6,0.07,2,5.50419965432098965432
scenario-01,1.6,0.07,3,5.50423703703703877901
scenario-01,1.8,0.03,1,5.51289645679012534567
scenario-01,1.8,0.03,2,5.51289682716049579629
scenario-01,1.8,0.03,3,5.51290623456790309259
scenario-01,1.4,0.16,1,5.51562029629629803209
scenario-01,1.4,0.16,2,5.51562322222222422839
scenario-01,1.4,0.16,3,5.51573509876543367901
scenario-01,1.5,0.11,1,5.51579770370370547283
scenario-01,1.5,0.11,2,5.51579962962963165432
scenario-01,1.5,0.11,3,5.51587419753086582839
scenario-01,2.0,0.01,1,5.51890256790123647530
scenario-01,2.0,0.01,2,5.51890260493827352469
scenario-01,2.0,0.01,3,5.51890262962963153703
scenario-01,1.9,0.02,1,5.52199134567901424074
scenario-01,1.9,0.02,2,5.52199149382716243209
scenario-01,1.9,0.02,3,5.52199159259259448148
scenario-01,1.5,0.12,1,5.52743188888889063333
scenario-01,1.5,0.12,2,5.52743396296296500617
scenario-01,1.5,0.12,3,5.52751779012345840246
scenario-01,1.6,0.08,1,5.52760316049382898518
scenario-01,1.6,0.08,2,5.52760438271605139506
scenario-01,1.6,0.08,3,5.52765100000000172962
scenario-01,1.4,0.17,1,5.53021411111111284691
scenario-01,1.4,0.17,2,5.53021714814815017901
scenario-01,1.7,0.05,1,5.53030380246913766049
scenario-01,1.7,0.05,2,5.53030461728395262962
scenario-01,1.4,0.17,3,5.53033825925926082716
scenario-01,1.7,0.05,3,5.53034180246913759259
scenario-01,1.5,0.13,1,5.54498535802469310246
scenario-01,1.5,0.13,2,5.54498746913580451851
scenario-01,1.5,0.13,3,5.54507132098765592716
scenario-01,1.4,0.18,2,5.55066214814815017901
scenario-01,1.4,0.18,3,5.55078328395061885802
scenario-01,1.6,0.09,1,5.55087145679012528765
scenario-01,1.6,0.09,2,5.55087286419753291358
scenario-01,1.6,0.09,3,5.55093792592592766049
scenario-01,1.4,0.18,1,5.55355056790123630370
scenario-01,1.7,0.06,1,5.55666809876543395679
scenario-01,1.7,0.06,2,5.55666898765432301234
scenario-01,1.7,0.06,3,5.55670622222222400000
scenario-01,1.8,0.04,1,5.55681650617284137654
scenario-01,1.8,0.04,2,5.55681702469136000000
scenario-01,1.8,0.04,3,5.55683569135802651851
scenario-01,1.5,0.14,1,5.56240248148148325061
scenario-01,1.5,0.14,2,5.56240466666666874074
scenario-01,1.5,0.14,3,5.56249772839506334074
scenario-01,1.6,0.1,1,5.56553343209876725679
scenario-01,1.6,0.1,2,5.56553495061728601234
scenario-01,1.6,0.1,3,5.56560924691358196913
scenario-01,1.7,0.07,1,5.56843858024691543209
scenario-01,1.7,0.07,2,5.56843950617284153086
scenario-01,1.7,0.07,3,5.56847676543210053703
scenario-01,1.9,0.03,1,5.56866428395061917283
scenario-01,1.9,0.03,2,5.56866461728395259259
scenario-01,1.9,0.03,3,5.56867400000000187654
scenario-01,1.4,0.19,1,5.57103587654321161234
scenario-01,1.4,0.19,2,5.57103898765432302469
scenario-01,1.4,0.19,3,5.57116014814814972839
scenario-01,2.0,0.02,1,5.57163111111111303086
scenario-01,2.0,0.02,2,5.57163122222222417283
scenario-01,2.0,0.02,3,5.57163129629629820987
scenario-01,1.6,0.11,1,5.57723572839506356543
scenario-01,1.6,0.11,2,5.57723724691358230864
scenario-01,1.6,0.11,3,5.57731154320987827160
scenario-01,1.5,0.15,1,5.57995595061728571358
